"External ID","Account/Name","Amount","Description","Discount (%)","Invoice Reference/Invoice Reference","Invoice Reference/Invoice Number","Partner/Name","Product/Name","Quantity","Sequence","Source Document","Taxes/Tax Code","Unit Price","Unit of Measure/Unit of Measure","Invoice Reference/Old Name"
"__export__.account_invoice_line_10347","Purchases - JMD","30.8","Hydro2 Jammer 34","","","EXJ/2014/I2607","Finis (Do Not Use)","Male Hydrospeed 2 Jammer 34","1.0","","","","30.8","Unit(s)",""
"__export__.account_invoice_line_10348","Purchases - JMD","33.6","Ultimate Drag Suit XL","","","EXJ/2014/I2607","Finis (Do Not Use)","Ultimate Drag Suit XL","2.0","","","","16.8","Unit(s)",""
"__export__.account_invoice_line_10349","Purchases - JMD","25.0","Foil Monofin S","","","EXJ/2014/I2607","Finis (Do Not Use)","Foil Monofin SM","1.0","","","","25.0","Unit(s)",""
"__export__.account_invoice_line_10350","Purchases - JMD","25.0","Foil Monofin M","","","EXJ/2014/I2607","Finis (Do Not Use)","Foil Monofin M","1.0","","","","25.0","Unit(s)",""
"__export__.account_invoice_line_10351","Purchases - JMD","25.0","Foil Monofin XL","","","EXJ/2014/I2607","Finis (Do Not Use)","Foil Monofin XL","1.0","","","","25.0","Unit(s)",""
"__export__.account_invoice_line_10352","Purchases - JMD","864.0","F Neptune MP3","","","EXJ/2014/I2607","Finis (Do Not Use)","Neptune MP3 Player","12.0","","","","72.0","Unit(s)",""
"__export__.account_invoice_line_10353","Purchases - JMD","36.0","Tech Toc","","","EXJ/2014/I2607","Finis (Do Not Use)","Tech Toc","2.0","","","","18.0","Unit(s)",""
"__export__.account_invoice_line_10354","Purchases - JMD","55.0","Foam Pull Buoy - Sr","","","EXJ/2014/I2607","Finis (Do Not Use)","Foam Pull Buoy Sr","10.0","","","","5.5","Unit(s)",""
"__export__.account_invoice_line_10355","Purchases - JMD","140.4","Adult Swimmer's Snorkel Yellow","","","EXJ/2014/I2607","Finis (Do Not Use)","Swimmers Snorkel","12.0","","","","11.7","Unit(s)",""
"__export__.account_invoice_line_10356","Purchases - JMD","216.0","Stopwatch 3X-100M ","","","EXJ/2014/I2607","Finis (Do Not Use)","Stopwatch 3X-100M","10.0","","","","21.6","Unit(s)",""
"__export__.account_invoice_line_10357","Purchases - JMD","22.8","Sculling Finger Adult - Yellow","","","EXJ/2014/I2607","Finis (Do Not Use)","Sculling Finger Yellow","6.0","","","","3.8","Unit(s)",""
"__export__.account_invoice_line_10358","Purchases - JMD","39.0","Z2 G 10-11.5","","","EXJ/2014/I2607","Finis (Do Not Use)","Z2 Gold G","3.0","","","","13.0","Unit(s)",""
"__export__.account_invoice_line_10359","Purchases - JMD","36.0","Z2 C 4-5.5","","","EXJ/2014/I2607","Finis (Do Not Use)","Z2 Gold C","3.0","","","","12.0","Unit(s)",""
"__export__.account_invoice_line_10360","Purchases - JMD","36.0","Z2 E 7-8.5","","","EXJ/2014/I2607","Finis (Do Not Use)","Z2 Gold F","3.0","","","","12.0","Unit(s)",""
"__export__.account_invoice_line_10361","Purchases - JMD","15.2","Aqua Jammer Black 28","","","EXJ/2014/I2607","Finis (Do Not Use)","Aqua Jammer Black 28","1.0","","","","15.2","Unit(s)",""
"__export__.account_invoice_line_10362","Purchases - JMD","15.2","Aqua Jammer Blk 30","","","EXJ/2014/I2607","Finis (Do Not Use)","Aqua Jammer Black 30","1.0","","","","15.2","Unit(s)",""
"__export__.account_invoice_line_10363","Purchases - JMD","30.4","AquaTuff Jammer Black 32","","","EXJ/2014/I2607","Finis (Do Not Use)","Corporate Gifts #1","2.0","","","","15.2","Unit(s)",""
"__export__.account_invoice_line_10364","Purchases - JMD","240.0","SwimSense","","","EXJ/2014/I2607","Finis (Do Not Use)","SwimSense","3.0","","","","80.0","Unit(s)",""
"__export__.account_invoice_line_10365","Purchases - JMD","436.682242991","Fitbit Flex","","","EXJ/2014/I2614","Challenger Technologies Limited","Fitbit Flex Accessory Band 3-pack (Large)","5.0","","","SR","87.3364485981","Unit(s)",""
"__export__.account_invoice_line_10366","Purchases - JMD","2260.0","Withings Body Scale WS-50","","","EXJ/2014/I2619","Hong Kong Lava Holdings Company Limited","Withings Body Scale WS-50","20.0","","","","113.0","Unit(s)",""
"__export__.account_invoice_line_10367","Purchases - JMD","524.018691589","Fitbit Flex","","","EXJ/2014/I2620","Challenger Technologies Limited","Fitbit Flex Accessory Band 3-pack (Large)","6.0","","","SR","87.3364485981","Unit(s)",""
"__export__.account_invoice_line_10368","Purchases - JMD","235.831775701","Fitbit Aria","","","EXJ/2014/I2621","Challenger Technologies Limited","Fitbit Aria Wi-Fi Smart Scale Black","2.0","","","SR","117.91588785","Unit(s)",""
"__export__.account_invoice_line_10369","Purchases - JMD","471.663551402","Fitbit Flex","","","EXJ/2014/I2621","Challenger Technologies Limited","Fitbit Flex Accessory Band 3-pack (Large)","4.0","","","SR","117.91588785","Unit(s)",""
"__export__.account_invoice_line_10370","Purchases - JMD","299.46","Wahoo BLUEHR","","","EXJ/2014/I2642","Distexpress (S) Pte Ltd","Wahoo BLUEHR","6.0","","","SR","49.91","Unit(s)",""
"__export__.account_invoice_line_10371","Purchases - JMD","265.8","W Blue SC  Spd/Cad Sensor","","","EXJ/2014/I2642","Distexpress (S) Pte Ltd","W Blue SC  Spd/Cad Sensor","6.0","","","SR","44.3","Unit(s)",""
"__export__.account_invoice_line_10372","Purchases - JMD","94.77","iBike Dash CC","","","EXJ/2014/I2642","Distexpress (S) Pte Ltd","iBike Dash CC","1.0","","","SR","94.77","Unit(s)",""
"__export__.account_invoice_line_10373","Purchases - JMD","782.4","TomTom Runner GPS Watch","","","EXJ/2014/I2632","Ingram Micro Asia Ltd","TomTom Runner GPS Watch - Grey","4.0","","","SR","195.6","Unit(s)",""
"__export__.account_invoice_line_10374","Purchases - JMD","139.7","TomTom Runner GPS Watch","","","EXJ/2014/I2632","Ingram Micro Asia Ltd","TomTom Runner GPS Watch - Grey","1.0","","","SR","139.7","Unit(s)",""
"__export__.account_invoice_line_10375","Purchases - JMD","163.08","TomTom Multisport GPS Watch","","","EXJ/2014/I2632","Ingram Micro Asia Ltd","TomTom Multi-Sport GPS Watch - Grey","1.0","","","SR","163.08","Unit(s)",""
"__export__.account_invoice_line_10376","Purchases - JMD","456.6","TomTom Multisport GPS Watch","","","EXJ/2014/I2632","Ingram Micro Asia Ltd","TomTom Multi-Sport GPS Watch - Grey","2.0","","","SR","228.3","Unit(s)",""
"__export__.account_invoice_line_10377","Purchases - JMD","123.4","TomTom Heart Rate Strap","","","EXJ/2014/I2632","Ingram Micro Asia Ltd","TomTom Heart Rate Strap","2.0","","","SR","61.7","Unit(s)",""
"__export__.account_invoice_line_10378","Purchases - JMD","112.0","TomTom Cadence/Speed","","","EXJ/2014/I2632","Ingram Micro Asia Ltd","TomTom Bluetooth Cadence/Speed","2.0","","","SR","56.0","Unit(s)",""
"__export__.account_invoice_line_10379","Purchases - JMD","592.14953271","Electronic Whistle (3 tones)","","","EXJ/2014/I2716","Ikey Technology Co., Ltd","Electronic Whistle (3 tones)","60.0","","","","9.8691588785","Unit(s)",""
"__export__.account_invoice_line_10380","Purchases - JMD","353.719626168","Fitbit Aria","","","EXJ/2014/I2629","Challenger Technologies Limited","Fitbit Aria Wi-Fi Smart Scale Black","3.0","","","SR","117.906542056","Unit(s)",""
"__export__.account_invoice_line_10381","Purchases - JMD","873.364485981","Fitbit Flex","","","EXJ/2014/I2630","Challenger Technologies Limited","Fitbit Flex Accessory Band 3-pack (Large)","10.0","","","SR","87.3364485981","Unit(s)",""
"__export__.account_invoice_line_10382","Purchases - JMD","480.0","Viiiiva Heart Rate Strap","","","EXJ/2014/I2639","4iii Innovations Inc","Viiiiva Heart Rate Strap","10.0","","","","48.0","Unit(s)",""
"__export__.account_invoice_line_10383","Purchases - JMD","1369.8","TomTom Multisport GPS Watch","","","EXJ/2014/I2633","Ingram Micro Asia Ltd","TomTom Multi-Sport GPS Watch - Grey","6.0","","","SR","228.3","Unit(s)",""
"__export__.account_invoice_line_10384","Purchases - JMD","31.6109034268","SP Goggle SpeedSocket Mirror","","","EXJ/2014/I2634","RSH (Singapore) Pte Ltd","SP Goggle SpeedSocket Mirror","2.0","","","SR","15.8054517134","Unit(s)",""
"__export__.account_invoice_line_10385","Purchases - JMD","31.6109034268","SP G SpeedSocket","","","EXJ/2014/I2634","RSH (Singapore) Pte Ltd","SP G SpeedSocket","2.0","","","SR","15.8054517134","Unit(s)",""
"__export__.account_invoice_line_10386","Purchases - JMD","47.4163551402","SP Goggle Vanq Mirror","","","EXJ/2014/I2634","RSH (Singapore) Pte Ltd","SP Goggle Vanq Mirror","3.0","","","SR","15.8054517134","Unit(s)",""
"__export__.account_invoice_line_10387","Purchases - JMD","142.249065421","SP Goggle Merit Mirror","","","EXJ/2014/I2634","RSH (Singapore) Pte Ltd","SP Goggle Merit Mirror","9.0","","","SR","15.8054517134","Unit(s)",""
"__export__.account_invoice_line_10388","Purchases - JMD","5557.74","Lifetrak C410","","","EXJ/2014/I2647","Salutron, Inc","LifeTrak C410","878.0","","","","6.33","Unit(s)",""
"__export__.account_invoice_line_10389","Purchases - JMD","4266.0","Lifetrak C410","","","EXJ/2014/I2648","Salutron, Inc","LifeTrak C410","120.0","","","","35.55","Unit(s)",""
"__export__.account_invoice_line_10390","Purchases - JMD","698.691588785","Fitbit Flex","","","EXJ/2014/I2637","Challenger Technologies Limited","Fitbit Flex Accessory Band 3-pack (Large)","8.0","","","SR","87.3364485981","Unit(s)",""
"__export__.account_invoice_line_10391","Purchases - JMD","262.009345794","Fitbit One","","","EXJ/2014/I2638","Challenger Technologies Limited","Fitbit One Wireless Activity + Sleep Tracker Black","3.0","","","SR","87.3364485981","Unit(s)",""
"__export__.account_invoice_line_10392","Purchases - JMD","100.32","Agility Paddle","","","EXJ/2014/I2643","Finis (Do Not Use)","Agility Paddle Medium","12.0","","","","8.36","Unit(s)",""
"__export__.account_invoice_line_10393","Purchases - JMD","167.2","Agility Paddle","","","EXJ/2014/I2643","Finis (Do Not Use)","Agility Paddle Medium","20.0","","","","8.36","Unit(s)",""
"__export__.account_invoice_line_10394","Purchases - JMD","39.6","Hydro2 Bladeback 28","","","EXJ/2014/I2643","Finis (Do Not Use)","Female Hydrospeed 2 Bladeback 28","1.0","","","","39.6","Unit(s)",""
"__export__.account_invoice_line_10395","Purchases - JMD","30.8","Hydro2 Jammer 28","","","EXJ/2014/I2643","Finis (Do Not Use)","Male Hydrospeed 2 Jammer 28","1.0","","","","30.8","Unit(s)",""
"__export__.account_invoice_line_10396","Purchases - JMD","61.6","Hydro2 Jammer 30","","","EXJ/2014/I2643","Finis (Do Not Use)","Male Hydrospeed 2 Jammer 30","2.0","","","","30.8","Unit(s)",""
"__export__.account_invoice_line_10397","Purchases - JMD","30.8","Hydro2 Jammer 32","","","EXJ/2014/I2643","Finis (Do Not Use)","Male Hydrospeed 2 Jammer 32","1.0","","","","30.8","Unit(s)",""
"__export__.account_invoice_line_10398","Purchases - JMD","30.8","Hydro2 Jammer 34","","","EXJ/2014/I2643","Finis (Do Not Use)","Male Hydrospeed 2 Jammer 34","1.0","","","","30.8","Unit(s)",""
"__export__.account_invoice_line_10399","Purchases - JMD","105.6","Hyd 2 F Race John 24","","","EXJ/2014/I2643","Finis (Do Not Use)","Female HydroSpeed 2 Race John 24","2.0","","","","52.8","Unit(s)",""
"__export__.account_invoice_line_10400","Purchases - JMD","105.6","Hyd 2 F Race John 28","","","EXJ/2014/I2643","Finis (Do Not Use)","Female HydroSpeed 2 Race John 28","2.0","","","","52.8","Unit(s)",""
"__export__.account_invoice_line_10401","Purchases - JMD","105.6","Hyd 2 F Race John 30","","","EXJ/2014/I2643","Finis (Do Not Use)","Female HydroSpeed 2 Race John 30","2.0","","","","52.8","Unit(s)",""
"__export__.account_invoice_line_10402","Purchases - JMD","22.0","Hydro2 Brief 24","","","EXJ/2014/I2643","Finis (Do Not Use)","Male Hydrospeed 2 Brief 24","1.0","","","","22.0","Unit(s)",""
"__export__.account_invoice_line_10403","Purchases - JMD","44.0","Hydro2 Brief 26","","","EXJ/2014/I2643","Finis (Do Not Use)","Male Hydrospeed 2 Brief 26","2.0","","","","22.0","Unit(s)",""
"__export__.account_invoice_line_10404","Purchases - JMD","74.0","HyFlux Jammer 28","","","EXJ/2014/I2643","Finis (Do Not Use)","HyFlux Jammer 28","2.0","","","","37.0","Unit(s)",""
"__export__.account_invoice_line_10405","Purchases - JMD","37.0","HyFlux Jammer 30","","","EXJ/2014/I2643","Finis (Do Not Use)","HyFlux Jammer 30","1.0","","","","37.0","Unit(s)",""
"__export__.account_invoice_line_10406","Purchases - JMD","130.0","HyFlux F RaceJohn 28","","","EXJ/2014/I2643","Finis (Do Not Use)","HyFlux F RaceJohn 28","2.0","","","","65.0","Unit(s)",""
"__export__.account_invoice_line_10407","Purchases - JMD","100.0","HyVelo Jammer 22","","","EXJ/2014/I2643","Finis (Do Not Use)","Male Hydrospeed Velo Jammer 22","2.0","","","","50.0","Unit(s)",""
"__export__.account_invoice_line_10408","Purchases - JMD","50.0","HyVelo Jammer 24","","","EXJ/2014/I2643","Finis (Do Not Use)","HyVelo Jammer 24","1.0","","","","50.0","Unit(s)",""
"__export__.account_invoice_line_10409","Purchases - JMD","50.0","HyVelo Jammer 26","","","EXJ/2014/I2643","Finis (Do Not Use)","Male Hydrospeed Velo Jammer 26","1.0","","","","50.0","Unit(s)",""
"__export__.account_invoice_line_10410","Purchases - JMD","50.0","HyVelo Jammer 28","","","EXJ/2014/I2643","Finis (Do Not Use)","HyVelo Jammer 28","1.0","","","","50.0","Unit(s)",""
"__export__.account_invoice_line_10411","Purchases - JMD","50.0","HyVelo Jammer 30","","","EXJ/2014/I2643","Finis (Do Not Use)","HyVelo Jammer 30","1.0","","","","50.0","Unit(s)",""
"__export__.account_invoice_line_10412","Purchases - JMD","85.0","HyVelo F RaceJohn 22","","","EXJ/2014/I2643","Finis (Do Not Use)","HyVelo F RaceJohn 22","1.0","","","","85.0","Unit(s)",""
"__export__.account_invoice_line_10413","Purchases - JMD","85.0","Jammer Swim America Navy 24","","","EXJ/2014/I2643","Finis (Do Not Use)","Jammer Swim USA 24","1.0","","","","85.0","Unit(s)",""
"__export__.account_invoice_line_10414","Purchases - JMD","25.0","Stationary Cords Hip Belt Red","","","EXJ/2014/I2643","Finis (Do Not Use)","Stationary Cords Hip Belt Red","2.0","","","","12.5","Unit(s)",""
"__export__.account_invoice_line_10415","Purchases - JMD","44.0","Stationary Cords Hip Belt Grn","","","EXJ/2014/I2643","Finis (Do Not Use)","Stationary Cords Hip Belt Grn","4.0","","","","11.0","Unit(s)",""
"__export__.account_invoice_line_10416","Purchases - JMD","22.0","Hydro Hip","","","EXJ/2014/I2643","Finis (Do Not Use)","Hydro Hip","2.0","","","","11.0","Unit(s)",""
"__export__.account_invoice_line_10417","Purchases - JMD","18.0","Tech Toc","","","EXJ/2014/I2643","Finis (Do Not Use)","Tech Toc","1.0","","","","18.0","Unit(s)",""
"__export__.account_invoice_line_10418","Purchases - JMD","72.96","Goggle Lightning Mirror/Silver","","","EXJ/2014/I2643","Finis (Do Not Use)","Lightning Silver/ Mirror","12.0","","","","6.08","Unit(s)",""
"__export__.account_invoice_line_10419","Purchases - JMD","72.96","Goggle Bolt Silver/Mirror","","","EXJ/2014/I2643","Finis (Do Not Use)","Goggle Bolt Silver/Mirror","12.0","","","","6.08","Unit(s)",""
"__export__.account_invoice_line_10420","Purchases - JMD","30.4","Goggle Bolt Multi-Mirror","","","EXJ/2014/I2643","Finis (Do Not Use)","Goggle Bolt Multi-Mirror","5.0","","","","6.08","Unit(s)",""
"__export__.account_invoice_line_10421","Purchases - JMD","30.24","Mesh Gear Bag - Pink","","","EXJ/2014/I2643","Finis (Do Not Use)","Mesh Gear Bag Pink","6.0","","","","5.04","Unit(s)",""
"__export__.account_invoice_line_10422","Purchases - JMD","30.24","Mesh Gear Bag Yellow","","","EXJ/2014/I2643","Finis (Do Not Use)","Mesh Gear Bag Yellow","6.0","","","","5.04","Unit(s)",""
"__export__.account_invoice_line_10423","Purchases - JMD","15.12","Mesh Gear Bag - Black","","","EXJ/2014/I2643","Finis (Do Not Use)","Mesh Gear Bag Black","3.0","","","","5.04","Unit(s)",""
"__export__.account_invoice_line_10424","Purchases - JMD","16.8","Skin Socks Black S","","","EXJ/2014/I2643","Finis (Do Not Use)","Skin Sock Black S","3.0","","","","5.6","Unit(s)",""
"__export__.account_invoice_line_10425","Purchases - JMD","16.8","Skin Socks Black M","","","EXJ/2014/I2643","Finis (Do Not Use)","Skin Sock Black M","3.0","","","","5.6","Unit(s)",""
"__export__.account_invoice_line_10426","Purchases - JMD","91.2","Goggle Surge Silver/Black","","","EXJ/2014/I2643","Finis (Do Not Use)","Surge Silver/Black","6.0","","","","15.2","Unit(s)",""
"__export__.account_invoice_line_10427","Purchases - JMD","91.2","Goggle Surge Black/Yellow","","","EXJ/2014/I2643","Finis (Do Not Use)","Surge Black/Yellow","6.0","","","","15.2","Unit(s)",""
"__export__.account_invoice_line_10428","Purchases - JMD","45.6","Thermal Swim Shirt","","","EXJ/2014/I2643","Finis (Do Not Use)","Thermal Swim Shirt","2.0","","","","22.8","Unit(s)",""
"__export__.account_invoice_line_10429","Purchases - JMD","91.2","Thermal Swim Shirt","","","EXJ/2014/I2643","Finis (Do Not Use)","Thermal Swim Shirt","4.0","","","","22.8","Unit(s)",""
"__export__.account_invoice_line_10430","Purchases - JMD","22.8","Thermal Swim Shirt","","","EXJ/2014/I2643","Finis (Do Not Use)","Thermal Swim Shirt","1.0","","","","22.8","Unit(s)",""
"__export__.account_invoice_line_10431","Purchases - JMD","72.0","Instinct Sculling Paddle","","","EXJ/2014/I2643","Finis (Do Not Use)","Instinct Sculling Paddle M","12.0","","","","6.0","Unit(s)",""
"__export__.account_invoice_line_10432","Purchases - JMD","","Vapor Jammer Black 26","","","EXJ/2014/I2643","Finis (Do Not Use)","Vapor Jammer Black 26","1.0","","","","","Unit(s)",""
"__export__.account_invoice_line_10433","Purchases - JMD","36.48","Fulcrum Paddles Red - S ","","","EXJ/2014/I2643","Finis (Do Not Use)","Fulcrum Paddle S Red","6.0","","","","6.08","Unit(s)",""
"__export__.account_invoice_line_10434","Purchases - JMD","109.44","Goggle Lightning Mirror/Silver","","","EXJ/2014/I2644","Finis (Do Not Use)","Lightning Silver/ Mirror","18.0","","","","6.08","Unit(s)",""
"__export__.account_invoice_line_10435","Purchases - JMD","180.0","Team Backpack - Black ","","","EXJ/2014/I2644","Finis (Do Not Use)","Team Backpack Bag","8.0","","","","22.5","Unit(s)",""
"__export__.account_invoice_line_10436","Purchases - JMD","291.52","iHealth BP monitor","","","EXJ/2014/I2662","Imercury Pte Ltd","iHealth BP5 Wireless Blood Pressure Monitor","2.0","","","SR","145.76","Unit(s)",""
"__export__.account_invoice_line_10437","Purchases - JMD","400.83","iHealth BP monitor","","","EXJ/2014/I2662","Imercury Pte Ltd","iHealth BP5 Wireless Blood Pressure Monitor","3.0","","","SR","133.61","Unit(s)",""
"__export__.account_invoice_line_10438","Purchases - JMD","136.68","iHealth Body Scale","","","EXJ/2014/I2662","Imercury Pte Ltd","iHealth Body Scale","1.0","","","SR","136.68","Unit(s)",""
"__export__.account_invoice_line_10439","Purchases - JMD","235.831775701","Fitbit Aria","","","EXJ/2014/I2654","Challenger Technologies Limited","Fitbit Aria Wi-Fi Smart Scale Black","2.0","","","SR","117.91588785","Unit(s)",""
"__export__.account_invoice_line_10440","Purchases - JMD","864.0","F Neptune MP3","","","EXJ/2014/I2663","Finis (Do Not Use)","Neptune MP3 Player","12.0","","","","72.0","Unit(s)",""
"__export__.account_invoice_line_10441","Purchases - JMD","611.355140187","Fitbit Flex","","","EXJ/2014/I2676","Challenger Technologies Limited","Fitbit Flex Accessory Band 3-pack (Large)","7.0","","","SR","87.3364485981","Unit(s)",""
"__export__.account_invoice_line_10442","Purchases - JMD","235.831775701","Fitbit Aria","","","EXJ/2014/I2667","Challenger Technologies Limited","Fitbit Aria Wi-Fi Smart Scale Black","2.0","","","SR","117.91588785","Unit(s)",""
"__export__.account_invoice_line_10443","Purchases - JMD","235.831775701","Fitbit One","","","EXJ/2014/I2667","Challenger Technologies Limited","Fitbit One Wireless Activity + Sleep Tracker Black","2.0","","","SR","117.91588785","Unit(s)",""
"__export__.account_invoice_line_10444","Purchases - JMD","943.327102804","Fitbit Flex","","","EXJ/2014/I2667","Challenger Technologies Limited","Fitbit Flex Accessory Band 3-pack (Large)","8.0","","","SR","117.91588785","Unit(s)",""
"__export__.account_invoice_line_10445","Purchases - JMD","630.0","Wahoo BLUEHR","","","EXJ/2014/I2695","Wahoo Fitness, L.L.C.","Wahoo BLUEHR","20.0","","","","31.5","Unit(s)",""
"__export__.account_invoice_line_10446","Purchases - JMD","1170.0","Wahoo RFLKT PLUS","","","EXJ/2014/I2695","Wahoo Fitness, L.L.C.","Wahoo RFLKT PLUS","20.0","","","","58.5","Unit(s)",""
"__export__.account_invoice_line_10447","Purchases - JMD","900.0","Wahoo RFLKT","","","EXJ/2014/I2695","Wahoo Fitness, L.L.C.","Wahoo RFLKT","20.0","","","","45.0","Unit(s)",""
"__export__.account_invoice_line_10448","Purchases - JMD","611.355140187","Fitbit Flex","","","EXJ/2014/I2677","Challenger Technologies Limited","Fitbit Flex Accessory Band 3-pack (Large)","7.0","","","SR","87.3364485981","Unit(s)",""
"__export__.account_invoice_line_10449","Purchases - JMD","66.88","Agility Paddle","","","EXJ/2014/I2679","Finis (Do Not Use)","Agility Paddle Medium","8.0","","","","8.36","Unit(s)",""
"__export__.account_invoice_line_10450","Purchases - JMD","109.44","Goggle Lightning Blue/Mirror","","","EXJ/2014/I2679","Finis (Do Not Use)","Goggle Nova Blue/Mirror","18.0","","","","6.08","Unit(s)",""
"__export__.account_invoice_line_10451","Purchases - JMD","109.44","Goggle Lightning Mirror/Silver","","","EXJ/2014/I2679","Finis (Do Not Use)","Lightning Silver/ Mirror","18.0","","","","6.08","Unit(s)",""
"__export__.account_invoice_line_10452","Purchases - JMD","31.92","Goggle Lightning Blue/Blue","","","EXJ/2014/I2679","Finis (Do Not Use)","Lightning Blue/Blue","6.0","","","","5.32","Unit(s)",""
"__export__.account_invoice_line_10453","Purchases - JMD","145.92","Goggle Bolt Multi-Mirror","","","EXJ/2014/I2679","Finis (Do Not Use)","Goggle Bolt Multi-Mirror","24.0","","","","6.08","Unit(s)",""
"__export__.account_invoice_line_10454","Purchases - JMD","72.96","Goggle Bolt Silver/Mirror","","","EXJ/2014/I2679","Finis (Do Not Use)","Goggle Bolt Silver/Mirror","12.0","","","","6.08","Unit(s)",""
"__export__.account_invoice_line_10455","Purchases - JMD","79.2","Hydro2 Bladeback 28","","","EXJ/2014/I2679","Finis (Do Not Use)","Female Hydrospeed 2 Bladeback 28","2.0","","","","39.6","Unit(s)",""
"__export__.account_invoice_line_10456","Purchases - JMD","61.6","Hydro2 Jammer 24","","","EXJ/2014/I2679","Finis (Do Not Use)","Male Hydrospeed 2 Jammer 24","2.0","","","","30.8","Unit(s)",""
"__export__.account_invoice_line_10457","Purchases - JMD","61.6","Hydro2 Jammer 26","","","EXJ/2014/I2679","Finis (Do Not Use)","Male Hydrospeed 2 Jammer 26","2.0","","","","30.8","Unit(s)",""
"__export__.account_invoice_line_10458","Purchases - JMD","61.6","Hydro2 Jammer 28","","","EXJ/2014/I2679","Finis (Do Not Use)","Male Hydrospeed 2 Jammer 28","2.0","","","","30.8","Unit(s)",""
"__export__.account_invoice_line_10459","Purchases - JMD","61.6","Hydro2 Jammer 30","","","EXJ/2014/I2679","Finis (Do Not Use)","Male Hydrospeed 2 Jammer 30","2.0","","","","30.8","Unit(s)",""
"__export__.account_invoice_line_10460","Purchases - JMD","92.4","Hydro2 Jammer 32","","","EXJ/2014/I2679","Finis (Do Not Use)","Male Hydrospeed 2 Jammer 32","3.0","","","","30.8","Unit(s)",""
"__export__.account_invoice_line_10461","Purchases - JMD","61.6","Hydro2 Jammer 34","","","EXJ/2014/I2679","Finis (Do Not Use)","Male Hydrospeed 2 Jammer 34","2.0","","","","30.8","Unit(s)",""
"__export__.account_invoice_line_10462","Purchases - JMD","30.8","Hydro2 Jammer 36","","","EXJ/2014/I2679","Finis (Do Not Use)","Male Hydrospeed 2 Jammer 36","1.0","","","","30.8","Unit(s)",""
"__export__.account_invoice_line_10463","Purchases - JMD","22.0","Hydro2 Brief 24","","","EXJ/2014/I2679","Finis (Do Not Use)","Male Hydrospeed 2 Brief 24","1.0","","","","22.0","Unit(s)",""
"__export__.account_invoice_line_10464","Purchases - JMD","105.6","Hyd 2 F Race John 26","","","EXJ/2014/I2679","Finis (Do Not Use)","Female HydroSpeed 2 Race John 26","2.0","","","","52.8","Unit(s)",""
"__export__.account_invoice_line_10465","Purchases - JMD","105.6","Hyd 2 F Race John 28","","","EXJ/2014/I2679","Finis (Do Not Use)","Female HydroSpeed 2 Race John 28","2.0","","","","52.8","Unit(s)",""
"__export__.account_invoice_line_10466","Purchases - JMD","105.6","Hyd 2 F Race John 30","","","EXJ/2014/I2679","Finis (Do Not Use)","Female HydroSpeed 2 Race John 30","2.0","","","","52.8","Unit(s)",""
"__export__.account_invoice_line_10467","Purchases - JMD","158.4","Hyd 2 F Race John 32","","","EXJ/2014/I2679","Finis (Do Not Use)","Female HydroSpeed 2 Race John 32","3.0","","","","52.8","Unit(s)",""
"__export__.account_invoice_line_10468","Purchases - JMD","105.6","Hydrod 2 F Race John 34","","","EXJ/2014/I2679","Finis (Do Not Use)","Female HydroSpeed 2 Race John 34","2.0","","","","52.8","Unit(s)",""
"__export__.account_invoice_line_10469","Purchases - JMD","37.0","HyFlux Jammer 24","","","EXJ/2014/I2679","Finis (Do Not Use)","HyFlux Jammer 24","1.0","","","","37.0","Unit(s)",""
"__export__.account_invoice_line_10470","Purchases - JMD","74.0","HyFlux Jammer 26","","","EXJ/2014/I2679","Finis (Do Not Use)","HyFlux Jammer 26","2.0","","","","37.0","Unit(s)",""
"__export__.account_invoice_line_10471","Purchases - JMD","111.0","HyFlux Jammer 28","","","EXJ/2014/I2679","Finis (Do Not Use)","HyFlux Jammer 28","3.0","","","","37.0","Unit(s)",""
"__export__.account_invoice_line_10472","Purchases - JMD","74.0","HyFlux Jammer 30","","","EXJ/2014/I2679","Finis (Do Not Use)","HyFlux Jammer 30","2.0","","","","37.0","Unit(s)",""
"__export__.account_invoice_line_10473","Purchases - JMD","37.0","F HyFlux Jam 32","","","EXJ/2014/I2679","Finis (Do Not Use)","F HyFlux Jam 32","1.0","","","","37.0","Unit(s)",""
"__export__.account_invoice_line_10474","Purchases - JMD","130.0","HyFlux F Race John 22","","","EXJ/2014/I2679","Finis (Do Not Use)","HyFlux F Race John 22","2.0","","","","65.0","Unit(s)",""
"__export__.account_invoice_line_10475","Purchases - JMD","65.0","HyFlux F RaceJohn 26","","","EXJ/2014/I2679","Finis (Do Not Use)","HyFlux F RaceJohn 26","1.0","","","","65.0","Unit(s)",""
"__export__.account_invoice_line_10476","Purchases - JMD","65.0","HyFlux F RaceJohn 28","","","EXJ/2014/I2679","Finis (Do Not Use)","HyFlux F RaceJohn 28","1.0","","","","65.0","Unit(s)",""
"__export__.account_invoice_line_10477","Purchases - JMD","195.0","HyFlux F RaceJohn 30","","","EXJ/2014/I2679","Finis (Do Not Use)","HyFlux F RaceJohn 30","3.0","","","","65.0","Unit(s)",""
"__export__.account_invoice_line_10478","Purchases - JMD","65.0","HyFlux F Race John 32","","","EXJ/2014/I2679","Finis (Do Not Use)","HyFlux F Race John 32","1.0","","","","65.0","Unit(s)",""
