"External ID","Account/Name","Amount","Description","Discount (%)","Invoice Reference/Invoice Reference","Invoice Reference/Invoice Number","Partner/Name","Product/Name","Quantity","Sequence","Source Document","Taxes/Tax Code","Unit Price","Unit of Measure/Unit of Measure","Invoice Reference/Old Name"
"__export__.account_invoice_line_3899","Sales - JMD","577.5","150pcs of Black mug with gold colour at $3.85/pc excl gst","","","INV/2013/S52917","Monfort Secondary School","Corporate Gifts #1","1.0","","","SR","577.5","Unit(s)",""
"__export__.account_invoice_line_3900","Sales - JMD","150.0","Wrapping Service","","","INV/2013/S52917","Monfort Secondary School","Corporate Gifts #1","1.0","","","SR","150.0","Unit(s)",""
"__export__.account_invoice_line_3901","Sales - JMD","2470.0","260pcs of 11oz white mug at $9.50/pc excl gst","","","INV/2013/S52922","TNT Express Worldwide (S) Pte Ltd","Corporate Gifts #1","1.0","","","SR","2470.0","Unit(s)",""
"__export__.account_invoice_line_3902","Sales - JMD","58650.0","17000pcs of 300ml stainless steel mug with 1col print at $6.90/p","","","INV/2013/S52925","Food Drinks & Allied Workers  Union","Corporate Gifts #1","1.0","","","SR","58650.0","Unit(s)",""
"__export__.account_invoice_line_3903","Sales - JMD","1287.0","165pcs of Gym bag with 1col print at $7.80/pc excl gst","","","INV/2013/S52928","Leisure Park Kallang","Corporate Gifts #1","1.0","","","SR","1287.0","Unit(s)",""
"__export__.account_invoice_line_3904","Sales - JMD","700.0","50pcs of white bath towels with 1 embrodiery at $14/pc excl gst","","","INV/2013/S52929","Fitness 360 International Pte Ltd","Corporate Gifts #1","1.0","","","SR","700.0","Unit(s)",""
"__export__.account_invoice_line_3905","Sales - JMD","637.0","70pcs of Ceramic Mugs with 2 logos printing at $9.10/pc excl gst","","","INV/2013/S52964","Brian See","Corporate Gifts #1","1.0","","","SR","637.0","Unit(s)",""
"__export__.account_invoice_line_3906","Sales - JMD","950.0","250pcs of White Non-woven bags with 2 logos printing at $3.80/pc","","","INV/2013/S52956","Housing & Development Board","Corporate Gifts #1","1.0","","","SR","950.0","Unit(s)",""
"__export__.account_invoice_line_3907","Sales - JMD","1762.5","250pcs of Eco-Friendly notepad with pen with 2 logos printing at","","","INV/2013/S52956","Housing & Development Board","Corporate Gifts #1","1.0","","","SR","1762.5","Unit(s)",""
"__export__.account_invoice_line_3908","Sales - JMD","400.0","1000pcs of plastic pens with one col logo print @ $0.40/pc excl ","","","INV/2013/S52971","Roots Asia  Pacific (S)Pte Ltd","Corporate Gifts #1","1.0","","","SR","400.0","Unit(s)",""
"__export__.account_invoice_line_3909","Sales - JMD","351.5","37pcs of White Ceramic mug with full col print @$9.50/pc excl gs","","","INV/2013/S52972","TNT Express Worldwide (S) Pte Ltd","Corporate Gifts #1","1.0","","","SR","351.5","Unit(s)",""
"__export__.account_invoice_line_3910","Sales - JMD","1275.0","150pcs of 21"" umbrella with 2col 1 panel print @ $8.50/pc excl g","","","INV/2013/S52973","Dr Thomas Peyrin","Corporate Gifts #1","1.0","","","SR","1275.0","Unit(s)",""
"__export__.account_invoice_line_3911","Sales - JMD","540.0","200pcs of yellow pens with 1col 2 position printing at $2.70/pc ","","","INV/2013/S52986","Edifice Pte Ltd","Corporate Gifts #1","1.0","","","SR","540.0","Unit(s)",""
"__export__.account_invoice_line_3912","Sales - JMD","19500.0","3000pcs of 2GB USB figurines c/w white box at $6.50/pc excl gst","","","INV/2013/S52995","MOH Holdings","Corporate Gifts #1","1.0","","","SR","19500.0","Unit(s)",""
"__export__.account_invoice_line_3913","Sales - JMD","702.0","1)  18sets of Workman Navy Jacket & Pants with 2 text printing a","","","INV/2013/S53000","Safety Innovations (International) Pte Ltd","Corporate Gifts #1","1.0","","","SR","702.0","Unit(s)",""
"__export__.account_invoice_line_3914","Sales - JMD","140.0","2)  10pcs of  White Jackets at $14/pc excl gst","","","INV/2013/S53000","Safety Innovations (International) Pte Ltd","Corporate Gifts #1","1.0","","","SR","140.0","Unit(s)",""
"__export__.account_invoice_line_3915","Sales - JMD","350.0","100pcs of Black Non-woven bags with 1co print at $3.50/pc excl g","","","INV/2013/S53015","Attorney-General s Chambers, Singapore","Corporate Gifts #1","1.0","","","SR","350.0","Unit(s)",""
"__export__.account_invoice_line_3916","Sales - JMD","400.0","200pcs of Black Eye Mask at $2/pc excl gst","","","INV/2013/S53027","Faber Image Media Pte Ltd","Corporate Gifts #1","1.0","","","SR","400.0","Unit(s)",""
"__export__.account_invoice_line_3917","Sales - JMD","1470.0","150pcs of Leather Luggage Tags at $9.80/pc excl gst","","","INV/2013/S53021","Technip Singapore","Corporate Gifts #1","1.0","","","SR","1470.0","Unit(s)",""
"__export__.account_invoice_line_3918","Sales - JMD","1368.0","120pcs of Female Polo Shirts with one embrodiery @$11.40/pc excl","","","INV/2013/S53038","Incremental Marketing Group","Corporate Gifts #1","1.0","","","SR","1368.0","Unit(s)",""
"__export__.account_invoice_line_3919","Sales - JMD","1368.0","120pcs of Unisex Polo Shirts with one embrodiery @$11.40/pc excl","","","INV/2013/S53038","Incremental Marketing Group","Corporate Gifts #1","1.0","","","SR","1368.0","Unit(s)",""
"__export__.account_invoice_line_3920","Sales - JMD","375.0","100pcs of CP01xx Caps @ $3.75/pc excl gst","","","INV/2013/S53038","Incremental Marketing Group","Corporate Gifts #1","1.0","","","SR","375.0","Unit(s)",""
"__export__.account_invoice_line_3921","Sales - JMD","408.0","80pcs of CP12xx Caps @$5.10/pc excl gst","","","INV/2013/S53038","Incremental Marketing Group","Corporate Gifts #1","1.0","","","SR","408.0","Unit(s)",""
"__export__.account_invoice_line_3922","Sales - JMD","102.0","20pcs of CP1510 Caps @$5.10/pc excl gst","","","INV/2013/S53038","Incremental Marketing Group","Corporate Gifts #1","1.0","","","SR","102.0","Unit(s)",""
"__export__.account_invoice_line_3923","Sales - JMD","184.0","40pcs of CP17xx Caps @$4.60/pc excl gst","","","INV/2013/S53038","Incremental Marketing Group","Corporate Gifts #1","1.0","","","SR","184.0","Unit(s)",""
"__export__.account_invoice_line_3924","Sales - JMD","1316.0","140pcs of Black Haversack at $9.40/pc excl gst","","","INV/2013/S53038","Incremental Marketing Group","Corporate Gifts #1","1.0","","","SR","1316.0","Unit(s)",""
"__export__.account_invoice_line_3925","Sales - JMD","1470.0","140pcs of 75ml Malibu Sunscree Lotion @$10.50/pc excl gst","","","INV/2013/S53038","Incremental Marketing Group","Corporate Gifts #1","1.0","","","SR","1470.0","Unit(s)",""
"__export__.account_invoice_line_3926","Sales - JMD","140.0","Packing Service","","","INV/2013/S53038","Incremental Marketing Group","Corporate Gifts #1","1.0","","","SR","140.0","Unit(s)",""
"__export__.account_invoice_line_3927","Sales - JMD","540.0","50pcs of White Cotton Polo Shirts with 1col 2 position printing ","","","INV/2013/S53039","Aquarian Aquatic School","Corporate Gifts #1","1.0","","","SR","540.0","Unit(s)",""
"__export__.account_invoice_line_3928","Sales - JMD","4650.0","1000pcs of Multifunctional Tool w/pouch w/2 col logo print at $4","","","INV/2013/S53052","Changi Airport Group (S) Pte Ltd","Corporate Gifts #1","1.0","","","SR","4650.0","Unit(s)",""
"__export__.account_invoice_line_3929","Sales - JMD","1750.0","500pcs square keychains with ZF logo at $3.50/pc excl gst","","","INV/2013/S53067","ZF Asia Pacific Pte Ltd","Corporate Gifts #1","1.0","","","SR","1750.0","Unit(s)",""
"__export__.account_invoice_line_3930","Sales - JMD","3620.0","100sets of Balmain pen set with ZF logo at $36.20/set excl gst","","","INV/2013/S53068","ZF Asia Pacific Pte Ltd","Corporate Gifts #1","1.0","","","SR","3620.0","Unit(s)",""
"__export__.account_invoice_line_3931","Sales - JMD","1100.0","100sets of travel set with ZF logo at $11/pc excl gst","","","INV/2013/S53069","ZF Asia Pacific Pte Ltd","Corporate Gifts #1","1.0","","","SR","1100.0","Unit(s)",""
"__export__.account_invoice_line_3932","Sales - JMD","2700.0","200pcs of 8GB thumbdrive with Singtel logo at $13.50/pc excl gst","","","INV/2013/S53070","Singapore Telecommunications Ltd ( Singtel )","Corporate Gifts #1","1.0","","","SR","2700.0","Unit(s)",""
"__export__.account_invoice_line_3933","Sales - JMD","860.0","100sets of PU passport holder & luggage tag set at $8.60/set exc","","","INV/2013/S53071","Singapore Telecommunications Ltd ( Singtel )","Corporate Gifts #1","1.0","","","SR","860.0","Unit(s)",""
"__export__.account_invoice_line_3934","Sales - JMD","951.0","60pcs of Black 21"" Umbrella with Boge logo at $15.85/pc excl gst","","","INV/2013/S53075","ZF Asia Pacific Pte Ltd","Corporate Gifts #1","1.0","","","SR","951.0","Unit(s)",""
"__export__.account_invoice_line_3935","Sales - JMD","2580.0","200pcs of Black 21"" Auto umbrellas with Lemforder logo at $12.90","","","INV/2013/S53075","ZF Asia Pacific Pte Ltd","Corporate Gifts #1","1.0","","","SR","2580.0","Unit(s)",""
"__export__.account_invoice_line_3936","Sales - JMD","315.0","100pcs of 16mm Lanyard at $3.15/pc excl gst","","","INV/2013/S53081","Whitford Pte Ltd","Corporate Gifts #1","1.0","","","SR","315.0","Unit(s)",""
"__export__.account_invoice_line_3937","Sales - JMD","990.0","200pcs of 2GB Purple Star thumbdrive at $9.90/pc excl gst","","","INV/2013/S53099","National Volunteer & Philanthropy Centre","Corporate Gifts #1","1.0","","","SR","990.0","Unit(s)",""
"__export__.account_invoice_line_3938","Sales - JMD","990.0","200pcs of 2GB Spanner thumbdrive at $9.90/pc excl gst","","","INV/2013/S53100","National Volunteer & Philanthropy Centre","Corporate Gifts #1","1.0","","","SR","990.0","Unit(s)",""
"__export__.account_invoice_line_3939","Sales - JMD","990.0","200pcs of 2GB Key Shape thumbdrive at $9.90/pc excl gst","","","INV/2013/S53101","National Volunteer & Philanthropy Centre","Corporate Gifts #1","1.0","","","SR","990.0","Unit(s)",""
"__export__.account_invoice_line_3940","Sales - JMD","990.0","200pcs of 2GB Drill Thumbdrive at $9.90/pc excl gst","","","INV/2013/S53102","National Volunteer & Philanthropy Centre","Corporate Gifts #1","1.0","","","SR","990.0","Unit(s)",""
"__export__.account_invoice_line_3941","Sales - JMD","990.0","200pcs of 2GB Hammer thumbdrive at $9.90/pc excl gst","","","INV/2013/S53103","National Volunteer & Philanthropy Centre","Corporate Gifts #1","1.0","","","SR","990.0","Unit(s)",""
"__export__.account_invoice_line_3942","Sales - JMD","337.5","15pcs of Black Polo T-shirts with 2 embs at $22.50/pc excl gst","","","INV/2013/S53079","22 Dempsey Pte Ltd","Corporate Gifts #1","1.0","","","SR","337.5","Unit(s)",""
"__export__.account_invoice_line_3943","Sales - JMD","490.0","50pcs of TB1004 Biz Computer Bags at $9.80/pc excl gst ","","","INV/2013/S53110","Wing Tai Clothing Pte Ltd","Corporate Gifts #1","1.0","","","SR","490.0","Unit(s)",""
"__export__.account_invoice_line_3944","Sales - JMD","2320.0","200pcs of Polo Shirts with one emb at $11.60/pc excl gst","","","INV/2013/S53080","Housing & Development Board","Corporate Gifts #1","1.0","","","SR","2320.0","Unit(s)",""
"__export__.account_invoice_line_3945","Sales - JMD","1550.0","100pcs of AQD Laptop Bags with 1 logo print at $15.50/pc excl gs","","","INV/2013/S53118","Reed  Business Information Conferences","Corporate Gifts #1","1.0","","","SR","1550.0","Unit(s)",""
"__export__.account_invoice_line_3946","Sales - JMD","76.0","8pcs of 11oz white mug at $9.50/pc excl gst","","","INV/2013/S53124","TNT Express Worldwide (S) Pte Ltd","Corporate Gifts #1","1.0","","","SR","76.0","Unit(s)",""
"__export__.account_invoice_line_3947","Sales - JMD","900.0","1000pcs of 1cm width 35cm length open end nylon wristband with o","","","INV/2013/S53132","iris nation Singapore Pte Ltd","Corporate Gifts #1","1.0","","","SR","900.0","Unit(s)",""
"__export__.account_invoice_line_3948","Sales - JMD","6000.0","400pcs of TC pique purple polo shirts with 2 embrodieries at $15","","","INV/2013/S53136","Singapore Zoo","Corporate Gifts #1","1.0","","","","6000.0","Unit(s)",""
"__export__.account_invoice_line_3949","Sales - JMD","120.0","200pcs of pens with ""Shout"" print at $0.60/pc excl gst Blue-50pc","","","INV/2013/S53137","AWARE","Corporate Gifts #1","1.0","","","SR","120.0","Unit(s)",""
"__export__.account_invoice_line_3950","Sales - JMD","480.0","800pcs of pens with ""We can"" print at $0.60/pc excl gst Blue-200","","","INV/2013/S53137","AWARE","Corporate Gifts #1","1.0","","","SR","480.0","Unit(s)",""
"__export__.account_invoice_line_3951","Sales - JMD","121.6","32pcs of printing of NTA logo on shirts at $3.80/pc excl gst","","","INV/2013/S53138","National Taxi Association","Corporate Gifts #1","1.0","","","SR","121.6","Unit(s)",""
"__export__.account_invoice_line_3952","Sales - JMD","2750.0","500pcs of USB Fans at $5.50/pc excl gst","","","INV/2013/S53139","Attorney-General s Chambers, Singapore","Corporate Gifts #1","1.0","","","SR","2750.0","Unit(s)",""
"__export__.account_invoice_line_3953","Sales - JMD","2900.0","1000pcs of 20mm lanyards with 2clips and 4col logo at $2.90/pc e","","","INV/2013/S53141","Foster Wheeler Asia Pacific Pte Ltd","Corporate Gifts #1","1.0","","","SR","2900.0","Unit(s)",""
"__export__.account_invoice_line_3954","Sales - JMD","970.0","100pcs of 16mm blue lanyards with safety clip, pull reel & soft ","","","INV/2013/S53145","Toyo Engineering Corporation","Corporate Gifts #1","1.0","","","SR","970.0","Unit(s)",""
"__export__.account_invoice_line_3955","Sales - JMD","1800.0","400pcs of 16mm blue lanyards with safety clip, oval clip & soft ","","","INV/2013/S53145","Toyo Engineering Corporation","Corporate Gifts #1","1.0","","","SR","1800.0","Unit(s)",""
"__export__.account_invoice_line_3956","Sales - JMD","40.0","2 times courier charge","","","INV/2013/S53145","Toyo Engineering Corporation","Corporate Gifts #1","1.0","","","SR","40.0","Unit(s)",""
"__export__.account_invoice_line_3957","Sales - JMD","72.0","6pcs of 11oz white mug with photo at $12/pc excl gst","","","INV/2013/S53146","TNT Express Worldwide (S) Pte Ltd","Corporate Gifts #1","1.0","","","SR","72.0","Unit(s)",""
"__export__.account_invoice_line_3958","Sales - JMD","316.0","80pcs of  lanyards with 1col logo at $3.95/pc excl gst","","","INV/2013/S53149","RRJ Management (S) Pte Ltd","Corporate Gifts #1","1.0","","","SR","316.0","Unit(s)",""
"__export__.account_invoice_line_3959","Sales - JMD","20.0","20pcs of hard plastic name card holder at $1/pc excl gst","","","INV/2013/S53149","RRJ Management (S) Pte Ltd","Corporate Gifts #1","1.0","","","SR","20.0","Unit(s)",""
"__export__.account_invoice_line_3960","Sales - JMD","972.0","120pcs of Lunch Box with one col logo print at $8.10/pc excl gst","","","INV/2013/S53155","Agency for Integrated Care Pte Ltd","Corporate Gifts #1","1.0","","","SR","972.0","Unit(s)",""
"__export__.account_invoice_line_3961","Sales - JMD","10.0","Instruction stickers","","","INV/2013/S53155","Agency for Integrated Care Pte Ltd","Corporate Gifts #1","1.0","","","SR","10.0","Unit(s)",""
"__export__.account_invoice_line_3962","Sales - JMD","990.0","200pcs of 2GB Drill thumbdrive at $9.90/pc excl gst ","","","INV/2013/S53161","National Volunteer & Philanthropy Centre","Corporate Gifts #1","1.0","","","SR","990.0","Unit(s)",""
"__export__.account_invoice_line_3963","Sales - JMD","990.0","200pcs of 2GB Hammer thumbdrives at $9.90/pc excl gst","","","INV/2013/S53162","National Volunteer & Philanthropy Centre","Corporate Gifts #1","1.0","","","SR","990.0","Unit(s)",""
"__export__.account_invoice_line_3964","Sales - JMD","990.0","200pcs of 2GB Purple Star thumbdrive at $9.90/pc excl gst","","","INV/2013/S53163","National Volunteer & Philanthropy Centre","Corporate Gifts #1","1.0","","","SR","990.0","Unit(s)",""
"__export__.account_invoice_line_3965","Sales - JMD","1035.0","50pcs of 2 usb World Travel Adaptor with 1col logo print at $20.","","","INV/2013/S53172","Raetsasia P&I Services Pte Ltd","Corporate Gifts #1","1.0","","","SR","1035.0","Unit(s)",""
"__export__.account_invoice_line_3966","Sales - JMD","1070.0","100pcs of 2GB Swivel thumbdrives with 1col logo at $10.70/pc exc","","","INV/2013/S53172","Raetsasia P&I Services Pte Ltd","Corporate Gifts #1","1.0","","","SR","1070.0","Unit(s)",""
"__export__.account_invoice_line_3967","Sales - JMD","240.0","50sets of Black Metal Ball pen & pen box with 1col logo print on","","","INV/2013/S53172","Raetsasia P&I Services Pte Ltd","Corporate Gifts #1","1.0","","","SR","240.0","Unit(s)",""
"__export__.account_invoice_line_3968","Sales - JMD","58650.0","17000pcs of 300ml Stainless Steel Mugs with 1col print at $6.90/","","","INV/2013/S53173","Food Drinks & Allied Workers  Union","Corporate Gifts #1","1.0","","","SR","58650.0","Unit(s)",""
"__export__.account_invoice_line_3969","Sales - JMD","2145.0","130pcs of White/Red Cool Dry shirts at $16.50/pc excl gst","","","INV/2013/S53187","IMPA Marine Pte Ltd","Corporate Gifts #1","1.0","","","SR","2145.0","Unit(s)",""
"__export__.account_invoice_line_3970","Sales - JMD","750.0","150pcs of Aluminium Name Card Case with 2col logo at $5/pc excl ","","","INV/2013/S53195","NeoEdge Pte Ltd","Corporate Gifts #1","1.0","","","SR","750.0","Unit(s)",""
"__export__.account_invoice_line_3971","Sales - JMD","650.0","100pcs of Beige Cap at $6.50/pc excl gst","","","INV/2013/S53196","Dermatology Service","Corporate Gifts #1","1.0","","","SR","650.0","Unit(s)",""
"__export__.account_invoice_line_3972","Sales - JMD","717.5","35pcs of QD T-shirts with printing at $20.50/pc excl gst","","","INV/2013/S53197","22 Dempsey Pte Ltd","Corporate Gifts #1","1.0","","","SR","717.5","Unit(s)",""
"__export__.account_invoice_line_3973","Sales - JMD","2175.0","150pcs of DF round neck shirt with logo print at $14.50/pc excl ","","","INV/2013/S53206","Deutsche Bank AG, Filiale Singapur","Corporate Gifts #1","1.0","","","SR","2175.0","Unit(s)",""
"__export__.account_invoice_line_3974","Sales - JMD","30.0","New Logo","","","INV/2013/S53206","Deutsche Bank AG, Filiale Singapur","Corporate Gifts #1","1.0","","","SR","30.0","Unit(s)",""
"__export__.account_invoice_line_3975","Sales - JMD","4500.0","300pcs of Feedco SA Black Laptop bags with 1 logo print at $15/p","","","INV/2013/S53210","Reed  Business Information Conferences","Corporate Gifts #1","1.0","","","SR","4500.0","Unit(s)",""
"__export__.account_invoice_line_3976","Sales - JMD","90.0","Courier of sample","","","INV/2013/S53210","Reed  Business Information Conferences","Corporate Gifts #1","1.0","","","SR","90.0","Unit(s)",""
"__export__.account_invoice_line_3977","Sales - JMD","3900.0","100pcs of 5600Mah powerbank with 1 logo print at $39/pc excl gst","","","INV/2013/S53211","Mitsubishi Plastics Asia Pacific Pte Ltd","Corporate Gifts #1","1.0","","","SR","3900.0","Unit(s)",""
"__export__.account_invoice_line_3978","Sales - JMD","1937.5","500pcs of Photoframes with box at $5/pc excl gst","","","INV/2013/S53229","Borneo Motors (Singapore) Pte Ltd","Corporate Gifts #1","1.0","","","SR","1937.5","Unit(s)",""
"__export__.account_invoice_line_3979","Sales - JMD","196.0","20pcs of Black Document Bags at $9.80/pc excl gst","","","INV/2013/S53222","Wing Tai Clothing Pte Ltd","Corporate Gifts #1","1.0","","","SR","196.0","Unit(s)",""
"__export__.account_invoice_line_3980","Sales - JMD","588.0","60pcs of  Black Document Bag at $9.80/pc excl gst","","","INV/2013/S53223","G2000 Apparel (S) Pte Ltd","Corporate Gifts #1","1.0","","","SR","588.0","Unit(s)",""
"__export__.account_invoice_line_3981","Sales - JMD","196.0","20pcs of Black Document Bag at $9.80/pc excl gst","","","INV/2013/S53224","Wing Tai Fashion Apparel Pte Ltd","Corporate Gifts #1","1.0","","","SR","196.0","Unit(s)",""
"__export__.account_invoice_line_3982","Sales - JMD","562.5","500pcs of photoframes with box at $5/pc excl gst","","","INV/2013/S53249","Borneo Motors (Singapore) Pte Ltd","Corporate Gifts #1","1.0","","","SR","562.5","Unit(s)",""
"__export__.account_invoice_line_3983","Sales - JMD","24.0","2pcs of 11oz TNT printed mugs at $12/pc excl gst","","","INV/2013/S53250","TNT Express Worldwide (S) Pte Ltd","Corporate Gifts #1","1.0","","","SR","24.0","Unit(s)",""
"__export__.account_invoice_line_3984","Sales - JMD","2000.0","200pcs of 4GB Light up thumbdrive at $10/pc excl gst","","","INV/2013/S53258","Eastspring Investments (Singapore) Limited","Corporate Gifts #1","1.0","","","SR","2000.0","Unit(s)",""
"__export__.account_invoice_line_3985","Sales - JMD","620.0","20pcs of QD Round Neck Shirt with logo printings at $31/pc excl ","","","INV/2013/S53262","Khus Fitness","Corporate Gifts #1","1.0","","","SR","620.0","Unit(s)",""
"__export__.account_invoice_line_3986","Sales - JMD","204.0","120pcs of 4 in1 pen with highlighter at $1.70/pc excl gst","","","INV/2013/S53266","Joyce Phay","Corporate Gifts #1","1.0","","","SR","204.0","Unit(s)",""
"__export__.account_invoice_line_3987","Sales - JMD","2000.0","1000pcs for flower highlighter with 1col print at $2/pc excl gst","","","INV/2013/S53267","Pei Chun Public School","Corporate Gifts #1","1.0","","","SR","2000.0","Unit(s)",""
"__export__.account_invoice_line_3988","Sales - JMD","6070.40186916","500pcs of Leather Passport Holder at $13.90/pc net","","","INV/2013/S53274","KBC Advanced Technology Pte Ltd","Corporate Gifts #1","1.0","","","SR","6070.40186916","Unit(s)",""
"__export__.account_invoice_line_3989","Sales - JMD","6070.40186916","30pcs of Leather Travel Organizer at $27.90/pc net","","","INV/2013/S53274","KBC Advanced Technology Pte Ltd","Corporate Gifts #1","1.0","","","SR","6070.40186916","Unit(s)",""
"__export__.account_invoice_line_3990","Sales - JMD","480.0","24pcs of Customised Silicone Swim caps with individual names at ","","","INV/2013/S53278","Mariette Ong","Corporate Gifts #1","1.0","","","SR","480.0","Unit(s)",""
"__export__.account_invoice_line_3991","Sales - JMD","1125.0","250pcs of Luggage tags with deboss at $4.50/pc excl gst","","","INV/2013/S53283","Attorney-General s Chambers, Singapore","Corporate Gifts #1","1.0","","","SR","1125.0","Unit(s)",""
"__export__.account_invoice_line_4019","Sales - JMD","85.05","F Glide Snorkel Orange","","","INV/2014/I54657","Fishlike International Pte Ltd","Glide Snorkel Sunset Orange Sr","2.0","","","SR","42.525","Unit(s)",""
"__export__.account_invoice_line_4020","Sales - JMD","42.525","F Glide Snorkel Blue","","","INV/2014/I54657","Fishlike International Pte Ltd","Glide Snorkel Ocean Blue Sr","1.0","","","SR","42.525","Unit(s)",""
"__export__.account_invoice_line_4021","Sales - JMD","42.525","F Glide Snorkel Mint","","","INV/2014/I54657","Fishlike International Pte Ltd","Glide Snorkel Mint Green Sr","1.0","","","SR","42.525","Unit(s)",""
"__export__.account_invoice_line_4022","Sales - JMD","42.525","F Glide Snorkel Pink","","","INV/2014/I54657","Fishlike International Pte Ltd","F Glide Snorkel Pink","1.0","","","SR","42.525","Unit(s)",""
"__export__.account_invoice_line_4023","Sales - JMD","42.525","Adult Swimmer's Snorkel Yellow","","","INV/2014/I54657","Fishlike International Pte Ltd","Swimmers Snorkel","1.0","","","SR","42.525","Unit(s)",""
"__export__.account_invoice_line_4024","Sales - JMD","311.5","Tempo Trainer Pro","","","INV/2014/I54657","Fishlike International Pte Ltd","Tempo Trainer Pro","5.0","","","SR","62.3","Unit(s)",""
"__export__.account_invoice_line_4092","Sales - JMD","13500.0","Lifetrak C300","","","INV/2014/I54793","Jurong Port Pte Ltd","LifeTrak C300","250.0","","","SR","54.0","Unit(s)",""
"__export__.account_invoice_line_4101","Sales - JMD","29.9065420561","Goggle Energy Clear/Smoke","","","INV/2014/I54834","VISA","Energy Clear/Smoke","1.0","","","SR","29.9065420561","Unit(s)",""
"__export__.account_invoice_line_4102","Sales - JMD","129.906542056","Striiv Touch","","","INV/2014/I54834","VISA","Striiv Touch - Black","1.0","","","SR","129.906542056","Unit(s)",""
"__export__.account_invoice_line_4103","Sales - JMD","116.822429907","Lifetrak C410","","","INV/2014/I54834","VISA","LifeTrak C410","1.0","","","SR","116.822429907","Unit(s)",""
"__export__.account_invoice_line_4104","Sales - JMD","20.5607476636","Lifetrak Bands","","","INV/2014/I54834","VISA","LifeTrak ComfortFit Band - BLACK/TANGERINE","1.0","","","SR","20.5607476636","Unit(s)",""
"__export__.account_invoice_line_4105","Sales - JMD","204.672897196","Wahoo RFLKT PLUS","","","INV/2014/I54834","VISA","Wahoo RFLKT PLUS","1.0","","","SR","204.672897196","Unit(s)",""
"__export__.account_invoice_line_4106","Sales - JMD","79.4392523364","Runalyzer Blue","","","INV/2014/I54834","VISA","Runalyzer Blue","1.0","","","SR","79.4392523364","Unit(s)",""
"__export__.account_invoice_line_4123","Sales - JMD","116.822429907","Lifetrak C410","","","INV/2014/I54832","Shopabout Pte Ltd","LifeTrak C410","1.0","","","SR","116.822429907","Unit(s)",""
"__export__.account_invoice_line_4134","Sales - JMD","260.747663551","F Neptune MP3","","","INV/2014/I54840","VISA","Neptune MP3 Player","1.0","","","SR","260.747663551","Unit(s)",""
"__export__.account_invoice_line_4135","Sales - JMD","214.018691589","Withings Pulse O2","","","INV/2014/I54840","VISA","Withings Pulse O2","1.0","","","SR","214.018691589","Unit(s)",""
"__export__.account_invoice_line_4136","Sales - JMD","251.401869159","TomTom Runner GPS Watch","","","INV/2014/I54840","VISA","TomTom Runner GPS Watch - Grey","1.0","","","SR","251.401869159","Unit(s)",""
"__export__.account_invoice_line_4137","Sales - JMD","129.906542056","Striiv Touch","","","INV/2014/I54840","VISA","Striiv Touch - Black","1.0","","","SR","129.906542056","Unit(s)",""
"__export__.account_invoice_line_4139","Sales - JMD","36.4485981308","Floating Fins 1-3 Bl/Yw ","","","INV/2014/I54848","VISA","Long Floating Fin 1-3 Blue/Yellow","1.0","","","SR","36.4485981308","Unit(s)",""
"__export__.account_invoice_line_4140","Sales - JMD","20.5607476636","Goggles H2 Jr Blue/Clear","","","INV/2014/I54848","VISA","Goggle H2 Jr Blu/Clr-Fishlike","1.0","","","SR","20.5607476636","Unit(s)",""
"__export__.account_invoice_line_4142","Sales - JMD","134.168224299","Fitbit Aria (Black)","","","INV/2014/I54846","Lazada Singapore Pte Ltd","Fitbit Aria Wi-Fi Smart Scale Black","1.0","","","SR","134.168224299","Unit(s)",""
"__export__.account_invoice_line_4143","Sales - JMD","52.3364485981","Floating Fins 11-13 Bk/Ny ","","","INV/2014/I54861","VISA","Long Floating Fin 11-13 Black/Navy","1.0","","","SR","52.3364485981","Unit(s)",""
"__export__.account_invoice_line_4144","Sales - JMD","92.523364486","Lifetrak C300","","","INV/2014/I54861","VISA","LifeTrak C300","1.0","","","SR","92.523364486","Unit(s)",""
"__export__.account_invoice_line_4145","Sales - JMD","102.803738318","Lifetrak C410","","","INV/2014/I54858","GIOSIS PTE LTD (Qoo10)","LifeTrak C410","1.0","","","SR","102.803738318","Unit(s)",""
"__export__.account_invoice_line_4146","Sales - JMD","102.803738318","Lifetrak C410","","","INV/2014/I54858","GIOSIS PTE LTD (Qoo10)","LifeTrak C410","1.0","","","SR","102.803738318","Unit(s)",""
"__export__.account_invoice_line_4147","Sales - JMD","86.2803738318","Fitbit Flex Wristband - Small","","","INV/2014/I54858","GIOSIS PTE LTD (Qoo10)","Fitbit Flex Wireless Activity + Sleep Wristband Black","2.0","","","SR","43.1401869159","Unit(s)",""
"__export__.account_invoice_line_4148","Sales - JMD","102.803738318","Lifetrak C410","","","INV/2014/I54858","GIOSIS PTE LTD (Qoo10)","LifeTrak C410","1.0","","","SR","102.803738318","Unit(s)",""
"__export__.account_invoice_line_4149","Sales - JMD","102.803738318","Lifetrak C410","","","INV/2014/I54858","GIOSIS PTE LTD (Qoo10)","LifeTrak C410","1.0","","","SR","102.803738318","Unit(s)",""
"__export__.account_invoice_line_4150","Sales - JMD","105.813084112","Fitbit Flex - Black","","","INV/2014/I54858","GIOSIS PTE LTD (Qoo10)","Fitbit Flex Accessory Band 3-pack (Large)","1.0","","","SR","105.813084112","Unit(s)",""
